74964,C,4372-2161;92
74965,R,363-6960;3139-3821
74966,C,4496-7841;61
74967,L,879-9756;9897-1672;5652-6893;8015-6015;5244-5821;6057-2175;620-7038;3499-1188;5682-5106;4432-3768
74968,C,2150-502;81
74969,R,8728-3047;9616-584
74970,L,4248-3915;8733-699;6692-2391;7635-7351;3049-3283
74971,R,2479-2755;2005-3430
74972,R,7198-8560;8425-5160
74973,L,551-747;1529-1242;9487-8934;6827-1316;6310-1829
74974,L,8993-9802;2575-9441;7836-6494;4128-9626;4369-2353;7438-1403
74975,L,7787-4616;4072-4330;877-5097;3164-3009;9790-1666;4072-7896
74976,R,7252-9893;4112-861
74977,R,694-3627;5532-4844
74978,L,2539-9303;3622-3254;7957-968;4755-8513
74979,C,8393-3288;19
74980,R,1799-6;9820-7696
74981,L,8273-2698;7412-796;1222-6536;5982-8997;6677-659;4436-489;2983-3301;9250-1756
74982,R,1312-4442;1100-6361
74983,L,755-7029
74984,L,431-1009;4559-7571;6615-8474;7464-3658;3598-6024;2646-8203
74985,L,3912-5147;1421-1020;9652-3791;9702-243;1916-2918;2897-733
74986,R,2707-861;2000-6987
74987,L,9353-5054;8994-6247
74988,C,8205-3084;62
74989,R,2185-9797;6589-6496
74990,R,5117-5723;4997-1660
74991,L,3934-4898;6645-4155;8966-4512;3920-3130;3999-2659;7692-6628;5877-2074;9946-2754;8570-1979;7145-2590
74992,L,667-3237;1718-1928;5243-3800
74993,R,830-1707;8278-840
74994,C,187-9081;62
74995,L,4855-455;789-570;8289-4611;3563-5378
74996,R,8624-2438;6632-1217
74997,L,8447-6527;5305-9581;3947-8235;7143-8448;2028-1818;4229-403;704-6284;1564-4222
74998,L,3659-4460;6552-9711;7280-5385;1320-9629;5391-7457
74999,R,6760-2843;7800-4211
75000,C,3280-2168;66
75001,R,7404-5829;7256-5745
75002,C,5557-1431;30
75003,L,229-6529;8920-2125;8223-7294;685-7672;6990-7590
75004,R,4912-1242;5709-1501
75005,L,8793-3844;7567-1913;4859-1841;506-5446;6255-693;7362-7684;2474-6292;2258-7034
75006,C,7414-5833;73
75007,L,2336-815;1387-8523;1071-3504;6196-2080;5282-9372;5412-4221
75008,R,3329-7480;958-1586
75009,L,6599-205;6349-4337;3189-6560;747-1151;523-6694;7265-5468;5185-4833
75010,C,3384-2044;56
75011,R,1831-1081;8885-8381
75012,R,2600-8696;1601-3059
75013,C,6206-5096;31
75014,C,6159-4036;76
75015,C,7889-2902;35
75016,C,3832-5450;56
75017,C,632-3242;32
75018,C,9936-3150;94
75019,L,2734-1377;9014-2872;8200-253;9455-6954;5087-1784;3289-5109;9920-332;8806-4959
75020,C,2487-9921;53
75021,R,6875-6096;5669-8046
75022,R,1320-3299;3134-7642
75023,R,9716-2092;1566-5069
75024,R,4170-5085;3152-6336
75025,C,9873-6570;55
75026,L,4702-9272;5033-3005;1290-1572
75027,R,5101-2762;3536-1108
75028,R,2791-3471;8239-5895
75029,R,9262-603;507-6608
75030,R,2847-7557;9044-4144
75031,L,6251-8931;5046-2277;1817-8756
75032,L,2942-4753;1248-9490;1607-7703
75033,L,2150-9926;9117-505;4060-7873;755-5237;445-1608;8981-429;2294-5002
75034,R,4679-8443;4937-165
75035,C,2826-4979;75
75036,C,7863-6381;73
75037,L,8307-5920;365-5585;5448-5062;46-1442;9323-3215;9358-6969;8806-6041;6858-5055
75038,C,704-9798;57
75039,C,2855-345;96
75040,R,2952-3269;8569-1563
75041,R,332-7497;5188-8252
75042,R,8147-501;4274-3062
75043,L,708-7630;7966-2222;7852-5391
75044,C,6131-540;88
75045,C,6687-8633;45
75046,C,3188-17;25
75047,R,3137-3290;1448-9169
75048,R,4284-3862;99-570
75049,L,1747-7676;1956-516;948-6033;1761-9302;8355-4794
75050,R,1614-9165;7043-6963
75051,L,9170-6154;2810-5380;4751-1006;1487-3740;8702-9345;1854-3241
75052,C,5723-2383;77
75053,L,4781-4475;6472-5895;1872-846
75054,R,4642-49;4691-2819
75055,R,6005-5100;31-2625
75056,R,6035-9546;1642-2170
75057,L,4554-8462;5157-8231;3684-4584;2106-3477
75058,C,8018-5776;46
75059,L,4128-8536;5035-3401;8234-7481;752-5962;5770-4602;6151-8936;4919-6349;7569-7996;7069-8817
75060,C,4856-1008;22
75061,C,8276-2536;80
75062,C,4007-6766;76
75063,C,6188-4473;18
75064,C,314-4701;65
75065,R,998-1206;6015-2731
75066,C,8233-1786;51
75067,L,6964-5128;9927-8197;4006-9252;3932-154;8234-8865;1317-1378;2361-8588;8915-9856
75068,R,9355-7700;7157-5537
75069,R,7621-714;9193-9019
75070,R,910-1040;3912-3893
75071,R,2102-482;2358-7466
75072,C,3299-5873;37
75073,C,3441-6682;15
75074,L,8339-6844;7193-1201;689-821;1282-9322;3391-3583;2799-4877
75075,L,4319-3110
75076,R,8155-8048;9610-1967
75077,C,9885-8498;24
75078,R,6801-9221;6319-7486
75079,C,5319-3241;33
75080,C,7783-8211;81
75081,C,2848-7288;27
75082,L,8352-3261;9326-7755;3578-4417;3140-8133;479-3402;7312-9496;7726-9566;7468-9552
75083,R,2575-1204;5254-3770
75084,C,3021-4972;86
75085,L,8393-7979;9124-7525;4769-3584;9539-719;5431-2772
75086,C,9655-6864;51
75087,C,4107-2499;21
75088,C,2137-8006;51
75089,L,8561-3635;550-6645;4576-9211;9178-6899;1811-4474;2653-7722;4596-4698;1910-5710;9175-6661;2149-5822
75090,C,9564-9888;29
75091,C,4811-9663;78
75092,L,126-5626;5657-6518
75093,L,9294-9666;6287-5255;6523-735;2215-9315;3159-7367
75094,R,3190-6418;9097-6551
75095,C,812-7826;91
75096,R,2763-4628;4965-3919
75097,C,5502-1921;19
75098,L,2306-1323;2426-2180;9183-4336;7494-9211;3398-9076;9417-9019;3165-9798;5102-4357;2865-1531;4278-980
75099,R,3139-5416;3562-3736
75100,R,879-1891;1790-4640
75101,L,9092-2354;6384-3244;4028-1138;320-7996;928-3479;1215-503;8142-4250
75102,C,6337-3821;79
75103,L,8862-2630;682-6298;6021-3835
75104,L,8217-8068;1748-7118;1218-1902;4401-5328;3585-9730;2018-3263
75105,C,2414-8429;69
75106,R,9251-9976;8202-6236
75107,R,4720-7489;8044-5976
75108,L,8657-5139;2415-7029;3544-6703
75109,C,6643-2530;31
75110,L,4943-5712;5458-7977;4999-6783;6195-390;633-9285;1353-9754
75111,C,6878-5907;29
75112,R,8310-4773;9758-5402
75113,L,4632-7676;1782-2701;3921-7120
75114,R,8244-6275;4100-8516
75115,L,1902-9709;6122-6416;2239-6230
75116,C,666-2198;59
75117,R,4684-5805;1641-3995
75118,L,7911-9972;8516-2497;4583-7608;831-7054;5518-1951;3367-7869
75119,C,6527-174;54
75120,C,8627-2782;12
75121,C,1685-5708;18
75122,C,5399-1734;67
75123,R,6414-8410;8531-4040
75124,C,5556-7477;34
75125,R,1129-1321;3931-5258
75126,L,3837-6184;2917-6653;4795-72;3111-2055;8444-5658
75127,R,7031-6348;2187-5254
75128,R,378-5451;7634-6040
75129,C,9425-7084;20
75130,L,6203-4241;2897-3346;3016-9002;7919-2351
75131,L,1198-2512;8541-9197;5031-2147;9804-3492;5020-4824;9188-3365
75132,C,2200-7971;99
75133,C,7677-4453;68
75134,L,1619-7704;4234-4465
75135,C,6331-1430;53
75136,C,2827-5634;88
75137,R,6417-248;1806-8537
75138,L,3379-395;5142-5056;2833-5799;2011-3291
75139,L,7758-231;5108-8463;9689-1221;4901-8780;2671-7563;5510-6041;1364-9550;3869-2335;2244-6126
75140,L,7839-8441;988-8341;4481-2713;9245-6001
75141,L,1862-9073;3192-8839;3392-1393;6597-459;7081-5870
75142,C,1611-8354;85
75143,C,1404-7335;35
75144,C,9526-1029;36
75145,L,4839-1069;8514-6472
75146,C,3306-9930;51
75147,R,3397-5134;1009-5366
75148,R,8986-4925;9450-9275
75149,R,4752-9152;2530-4265
75150,R,9373-6972;9885-1031
75151,L,5922-8948;4011-7198;1572-5963;789-2117
75152,R,2082-5004;1409-1418
75153,R,8770-227;1340-8542
75154,R,212-5516;8191-2016
75155,C,8717-1900;97
75156,L,2838-1037;287-636;5782-5320
75157,R,2711-2923;8995-3956
75158,R,6768-5586;244-10
75159,C,141-4865;48
75160,C,342-5700;18
75161,C,8785-2264;93
75162,L,2401-2327
75163,C,5911-4689;20
75164,L,8992-730;5978-1972;2750-5263;4989-5823;4177-2278;9745-1391;6225-4225;9949-3078;5644-9222;9737-6855
75165,L,4868-7169;3487-1559;7099-4074;182-9968;7054-8266;8825-4546
75166,R,5561-8870;1909-3246
75167,C,5383-616;97
75168,C,6304-9940;30
75169,L,8369-9146;1939-9463;7129-9003;2584-2062
75170,L,4634-1455;2170-1845;3409-4292;787-8173
75171,R,1987-5828;4164-141
75172,C,6644-8760;19
75173,R,2424-9867;5679-5987
75174,L,8169-75;654-7132;2410-8519;4732-4697;4623-7978;6777-8131;6668-6133;1031-3727
75175,C,221-8251;75
75176,C,749-9814;34
75177,C,3511-1543;29
75178,L,6012-2221;7214-7729;3716-8729;3079-1148;2082-1523;6332-3730;6334-6029;2570-789;4798-8418
75179,C,5376-4203;81
75180,L,4391-4749
75181,R,1023-3402;8077-548
75182,C,705-2764;22
75183,C,8068-7153;100
75184,R,5730-6996;2486-900
75185,L,1768-437;533-3924;5735-6794;1522-9298;3259-9754
75186,L,8141-7843;2982-7597;9104-8835;391-4304
75187,R,1703-6426;2521-7268
75188,L,5925-3317;7719-5119;6744-9701;2021-5737;4253-3389;8888-3431;1921-9881;4843-5216;209-3192
75189,L,8732-3303;7860-7283;7761-6523;5586-1731;4545-6610;2407-5288;5608-6088
75190,C,1567-5950;98
75191,R,2268-4966;3500-2300
75192,C,3576-6953;81
75193,C,5350-8888;84
75194,C,620-4982;74
75195,C,6683-4135;50
75196,L,7189-3742;3205-3856;3938-79;8637-8986;9729-1290;1579-7470;3567-5690;4643-623;950-284
75197,R,6116-1070;3669-6597
75198,C,5874-6692;69
75199,C,5047-8740;19
75200,R,6377-8374;3270-7513
75201,R,6708-2973;3935-6033
75202,L,4150-6606;2375-9420;8094-5792;4043-612;693-4778;8957-7230;1732-5200
75203,L,3591-3041;8056-2208;8427-9374;5584-690;5481-894;1910-584
75204,L,1277-4788;2734-3500;4812-9745;6018-7609;7856-4134;9619-1128;3681-1421;1591-4403;4265-336
75205,C,8219-7057;35
75206,C,8950-7984;59
75207,L,6987-9975;5643-696;8601-4566;5019-7454
75208,C,6983-2968;88
75209,L,9723-9264;1305-5502;1763-7842;6584-4375
75210,C,3705-3465;96
75211,C,3186-4994;96
75212,R,6613-4395;1795-4830
75213,R,6373-7261;5216-9786
75214,C,1810-4541;13
75215,C,2883-6175;67
75216,C,6437-6809;69
75217,C,6709-4854;83
75218,C,8747-5694;20
75219,C,7968-4248;36
75220,L,201-6684;5122-2440;3553-8002;9618-8568
75221,C,8852-3786;42
75222,C,9273-2703;57
75223,R,2922-3869;4738-3022
75224,C,3390-7105;98
75225,L,5119-1095;9264-3286;6553-1275;7109-1603;699-2003;5664-1445;6062-711;2293-9387
75226,L,5804-1231;805-9629;7673-2111;2559-8172;1031-8029;8183-788;6453-8463;7134-5014;1327-891;57-5674
75227,C,3939-2747;34
75228,C,9640-9562;29
75229,C,4098-7807;36
75230,R,6877-738;367-6401
75231,R,3133-6752;7674-8253
75232,R,5224-4076;6738-4759
75233,L,7083-4584;541-3416;2280-7009;921-4981;945-5981;2774-2500
75234,L,6984-7699;6143-6558;8010-411;4103-8146;9345-3641;3319-3968;5372-970;7533-5107;1462-396;6120-9553
75235,R,1346-5019;9310-5730
75236,L,4972-9583;6911-8107
75237,R,8040-2272;3670-5685
75238,C,3088-5732;68
75239,C,6002-1913;67
75240,R,1784-6012;7195-3499
75241,R,1104-7127;5928-7526
75242,R,4013-9600;5548-5677
75243,R,9074-801;5085-1092
75244,L,6013-3219;8864-4542;1412-907;6103-5838;9449-3556;2598-1890
75245,R,6613-6317;9252-7172
75246,R,5875-1819;6142-9785
75247,L,5798-5384;9410-1605;4699-558;477-4574;5863-2591;8674-4579;3070-5207
75248,R,8428-5060;5456-6502
75249,L,7004-5686;2372-4006;9068-1511;5735-966;6426-7585;6332-4425;5687-1676
75250,C,8118-4407;29
75251,L,7908-7921;326-3441;7040-9847;6976-8584;2674-3894;3176-8946;450-3393;2924-8451;7308-4102
75252,C,5783-1955;84
75253,R,5665-1621;4351-9666
75254,R,1529-5515;333-8577
75255,L,4066-7571
75256,L,6109-4789;7436-2030;2363-8504;2969-7782;8280-3366;1127-4491;7332-7028;2311-9669
75257,R,8660-5408;6711-3885
75258,C,5388-7098;93
75259,R,504-4438;7081-3394
75260,L,1794-7291
75261,L,4527-4544;6280-4920;4248-9901;867-9289;649-233;9342-7517;6070-9737
75262,L,3329-2442;6032-4175;1768-9451;8517-5138;3458-2905;9093-477;446-8747
75263,C,7732-6926;60
75264,C,1218-1993;50
75265,R,6551-8234;5456-8740
75266,C,3166-5556;37
75267,R,2164-3020;3269-2486
75268,L,1773-2614;2353-4824
75269,C,9639-8312;32
75270,L,2016-6903
75271,C,2511-1909;40
75272,R,1873-8325;1267-3406
75273,R,6187-525;4098-4744
75274,L,3110-1221;1948-7609
75275,C,6604-9961;13
75276,C,8344-4559;92
75277,L,2419-6697;4088-6886;3955-7665;2193-6618;9289-16;551-7195;9756-1229;5075-9170
75278,C,2664-8220;20
75279,R,9281-8008;9537-1776
75280,C,9-6424;34
75281,C,2091-841;47
75282,L,264-5281;4690-8404;8016-8629;2225-3399;4300-2315;167-4249;1244-7266
75283,L,7964-5697;1685-8461;6739-7165;8596-6991;4672-7565;3345-5321;5712-2557;5750-8311;2988-1428;4985-2803
75284,R,2916-3140;5750-1386
75285,L,308-2259;40-931;2672-5810
75286,R,6349-3146;7804-1090
75287,R,6358-5108;6503-2982
75288,R,5591-8880;4427-5223
75289,L,9744-2389;8672-1029;9455-8956;2073-1804;9192-4513;3021-4750;7098-2539
75290,R,7332-460;8143-1587
75291,C,2918-6496;36
75292,C,8681-6586;33
75293,L,6434-9561;2116-4258;3352-9354;9451-1317;1810-7285;7857-7310;3335-7710;7017-9796
75294,C,7847-8910;77
75295,L,5627-4202;6000-8312;3370-3222;9483-5661;4961-8039;1433-3773;2323-4191
75296,R,3191-1649;2277-1212
75297,R,5415-2323;6623-6899
75298,C,8713-1235;50
75299,R,1410-2557;2522-95
75300,C,5492-6360;99
75301,L,4752-2376;9853-4041;4801-5244;2032-3088;4724-7575;2587-1870;2537-4285;8782-2186
75302,C,6571-3611;36
75303,R,6926-1275;7936-6188
75304,L,7628-7347;337-7234;3170-7886;7779-3053;4174-8931
75305,L,8014-2924;4456-7323;5175-8999;7459-1937;2689-7801;3932-6745;5116-2733;1551-6932;7539-544
75306,L,8050-5251;595-3618;1493-7066;1662-4514;254-6016;7253-4797;8210-9636;1835-7186
75307,L,6532-8266;8117-6191;2017-7028
75308,C,9256-7264;100
75309,C,7314-1037;56
75310,R,6796-488;2619-1753
75311,L,9898-7171;3369-6319;6927-7273;6309-7265;7460-9313
75312,L,1050-2060;8111-9334;1437-3313;3114-7782;4802-5816
75313,C,3481-8391;87
75314,C,4656-4993;93
75315,R,8809-1331;9756-2585
75316,R,7517-8479;1409-2272
75317,C,5647-2342;55
75318,L,853-8019;8068-2031;4958-7048;5745-5240;2302-9608;6217-7228
75319,C,8722-3654;54
75320,C,7894-252;31
75321,C,404-5085;88
75322,C,4262-4229;90
75323,C,1550-7852;94
75324,R,8276-8576;6571-7546
75325,C,595-1262;24
75326,L,5722-1323;6369-7424;1225-444;8631-1598;2402-7800;8365-2862;4002-4926;8152-6572
75327,L,297-568;6310-4079
75328,L,2975-4775;2860-6935;9672-9293;8576-22;3740-7045
75329,C,4238-4767;10
75330,L,4900-216
75331,L,2179-791;1591-1337;6350-985;1787-5783;9852-6355;9205-2542;2121-4715;2058-5716;9360-909;6104-3379
75332,R,6667-1575;2523-1127
75333,R,6186-239;5886-7586
75334,C,125-6366;75
75335,L,3228-358
75336,C,8484-8298;30
75337,L,3370-2312;7936-695;8569-3726
75338,C,5228-9331;33
75339,R,9298-6060;3776-408
75340,L,8412-1671;2206-2569;1928-6076;2976-6676;2071-7180;5743-2546;5955-249;4568-623
75341,C,3359-7371;78
75342,C,3508-4375;95
75343,L,771-1232;2533-5900;1976-1688;1797-5733
75344,L,7714-1384;7112-2700;8027-6687
75345,L,8088-7179;9620-8180;3734-1765
75346,C,7618-1986;27
75347,R,4322-2131;3832-927
75348,L,42-342;9033-3668;8470-863;3228-7857;371-5043;42-9088;6337-7995;4346-5160;9679-5903;3923-8032
75349,L,1385-9947;490-3467;2712-2029;1298-964;7281-6290;4258-7293;9208-6206;7423-7851;8616-1511;3933-8580
75350,C,785-651;86
75351,R,1147-8518;4646-8418
75352,L,6630-6727;6886-2702;1008-1393;8020-7516;2819-4602;8840-4500;3056-8503;807-6398;7425-2174
75353,R,4570-9898;7113-9897
75354,R,1527-2767;5031-4677
75355,L,6557-8437;1300-2490;6268-70;2411-5823;7720-3124;9998-5215;1011-1006
75356,L,3-5696;834-211
75357,R,5512-4815;2433-9041
75358,R,9031-1559;233-4538
75359,R,409-3482;2386-7201
75360,C,3829-3328;18
75361,R,6479-9548;3586-7027
75362,R,2518-38;8981-5422
75363,R,3411-796;4036-758
75364,C,5972-6770;94
75365,C,8677-3129;83
75366,C,3048-2177;71
75367,C,8267-5175;83
75368,L,7718-3418;617-8733;6588-4749;8482-693;9812-8921;9514-6604;7700-7005
75369,L,2324-6918;8749-1612;8255-2413
75370,R,5969-315;5019-2032
75371,C,2778-9324;56
75372,C,1068-5520;16
75373,R,49-7028;6785-8474
75374,C,4302-9542;17
75375,L,4693-938;4717-581;7325-8308;446-5268;9745-692
75376,R,4999-3222;1310-8767
75377,R,5477-2473;5681-5270
75378,R,8323-3465;9131-867
75379,L,4981-150;5937-7157;3193-6663;1336-4922;6182-2623
75380,R,3724-6466;6954-6084
75381,R,3100-7203;312-5944
75382,C,3241-8661;22
75383,C,7457-1984;36
75384,R,2205-6233;4857-7587
75385,L,6109-9388;3689-6708;9006-7568
75386,L,6521-8465;6110-4301;6851-411;2119-6387;4478-2009;4675-5300;7559-3495;1180-3354;251-1395;9319-5580
75387,C,5639-6167;51
75388,R,6576-5576;852-3692
75389,C,457-9857;22
75390,C,9802-9373;76
75391,L,1052-5522;6097-1738;2323-2454;902-6891;8726-6259;7794-2041
75392,R,9148-301;727-7545
75393,R,8455-5941;9160-3099
75394,L,4021-9992;9169-9896;4158-5781;356-6333
75395,L,7300-6551;3844-5526;7124-6776;5382-3630;3499-1236
75396,R,6875-4949;6430-1168
75397,L,5977-4906;4448-2931;2215-5506;7665-6930;4213-9230;2179-6064;8754-8056;184-4932;773-9723
75398,R,4928-586;3853-4635
75399,C,22-2427;28
75400,L,5639-3641
75401,C,9992-3760;96
75402,L,2722-1137;3352-6796;4845-3234;3452-259;6341-4702;72-316;4962-7292;8972-5517;382-4841;7443-8681
75403,L,6644-3278;3693-8715;4745-8596;7769-2605;4939-6284;1195-6784
75404,R,84-8258;314-8327
75405,C,9127-918;57
75406,C,1811-2776;90
75407,C,575-9814;36
75408,R,4875-3414;1216-5873
75409,C,1757-9520;88
75410,R,6176-8681;5601-248
75411,L,8027-6834;4585-2594;7000-6957
75412,C,8579-3768;48
75413,R,4039-3403;897-1019
75414,L,2012-4933
75415,L,2913-944;4831-4505;4191-5989;1900-9808;8958-3130;1150-8619
75416,L,3820-5538;7151-2175;8349-5476;5299-8452;3331-4654;9890-7527;897-8874;9154-2949;7116-9784;3534-4629
75417,L,17-6622;4160-9527;1021-117;6121-3289;9462-2832
75418,L,6901-7556;9149-3719;8824-7625;3970-5155
75419,C,3090-4865;99
75420,L,7268-288;8884-9456;5924-6408
75421,L,3489-6734;2268-2976;4497-5977;5787-5511
75422,C,5581-1069;56
75423,C,3203-2838;36
75424,C,7063-6227;67
75425,R,2922-3969;9130-2565
75426,L,1832-9323;9870-2513;872-2862;9742-5109;4370-5538;1504-6409;9654-2900;3575-9478;8781-4886
75427,C,9123-8983;46
75428,L,7212-5266;4899-5596;528-6256;9488-6013;1472-5022;8629-2359;1425-7735
75429,L,3829-6194;2796-5845;4678-7812;9924-6643;1833-4833
75430,R,534-5922;6299-9327
75431,L,5644-5750;7446-4179;2308-77;3983-3401;3949-5438;8730-8830;1416-3960;8517-4180;4411-2606
75432,L,1205-3358
75433,R,1863-5785;9138-1175
75434,C,341-5958;93
75435,R,7575-2333;8152-1768
75436,R,8787-7762;5901-4223
75437,C,9194-9093;73
75438,C,5902-9476;98
75439,R,4072-6110;2663-7116
75440,C,3605-9787;14
75441,R,6003-5720;3525-6859
75442,C,4570-5212;32
75443,C,437-2538;65
75444,C,6638-5414;21
75445,R,5365-7036;7818-9256
75446,L,5197-3282;7786-3164;8496-395;8678-8819;4228-1495;4754-826;2307-9188;4070-6871;3441-1914
75447,R,5785-3000;4106-5227
75448,R,9812-7532;4627-2952
75449,C,6804-3038;79
75450,R,9726-1698;3934-6183
75451,L,7333-60;4482-1658;8040-8035;4570-1010;6512-8868;3533-605;9596-287;7229-5241;3569-9094;2574-1213
75452,L,283-7909;2291-1286;749-2975;9874-4848;6458-562;7739-665;5872-8931;7695-6219;5443-3303;9106-9892
75453,C,5682-2326;55
75454,R,3542-7782;4905-9034
75455,R,9480-4243;4554-9404
75456,R,2330-870;139-5401
75457,C,4249-2947;10
75458,C,8907-7049;73
75459,C,2878-1594;20
75460,L,9040-3144;2114-1303;845-1492;9393-7248;4797-110;6885-6917;2448-6258
75461,L,7532-9950;4130-6071;3306-6597;2352-7145;9035-2563;6263-561
75462,R,3765-9832;4636-6643
75463,R,9697-1686;8444-4634
75464,C,4468-4424;58
75465,R,9064-5105;4167-819
75466,R,7282-9387;8047-7613
75467,L,16-7508;687-2732;5803-8595;8932-9734;3581-3992;1685-9514;7342-2839;8827-4329;1544-2877;4792-4395
75468,R,2948-1598;2840-1641
75469,R,3422-3711;1818-2263
75470,L,9249-2146;309-4299;6322-3976;7608-8373;3235-3772;5231-8483;3648-3857;8274-9284
75471,L,4157-3672;4887-8033;3254-5703;5490-3819;2478-3818;7061-9583;2510-3597
75472,R,5498-696;6798-9151
75473,C,5762-7090;67
75474,R,2035-5300;3854-5696
75475,R,6186-3805;3875-5944
75476,C,7486-5172;38
75477,R,6712-4259;5404-3704
75478,L,6536-186;3273-9622;7315-6425;6348-4365;7062-4647;2183-2534;5644-5925;455-841;3883-9281
75479,C,8621-2263;21
75480,L,3661-8588;9558-3561;7827-3257;4238-8274;536-7058;3586-1841;698-6742;500-2536
75481,L,5602-378;9303-725;3230-1388;5258-1784
75482,R,6494-4983;6590-9661
75483,C,2389-1602;50
75484,C,821-4749;90
75485,L,9902-7826;6350-1157;9728-6180;1946-788;7550-2576;6110-5068;1412-1577;1934-3965;9985-5579
75486,C,2393-8877;85
75487,R,3398-565;4791-7142
75488,C,3869-2616;55
75489,C,2624-4204;44
75490,C,6134-8167;34
75491,C,7100-7809;49
75492,C,1695-5501;77
75493,L,9903-2910;543-4692;7890-3057;4848-1325;8087-63;6057-1933;3896-2387
75494,C,6121-357;29
75495,C,1150-1287;29
75496,L,4665-5840;6266-3709;4386-983
75497,C,9385-6201;56
75498,L,9905-3784
75499,R,1086-5906;7866-8133
75500,R,1081-6231;9221-9426
75501,R,4550-6312;2376-1241
75502,L,295-6175;4145-5596;5433-7001;4406-7875;3285-417;5274-3142;55-4589;9977-4942;7162-779;7617-3959
75503,L,4133-2797;577-5400;5771-1931;8562-8226;8378-9998;5227-3111;4526-8622;9858-494;7351-3102;3253-5973
75504,C,6261-9966;50
75505,L,9637-2490;5260-9462;6818-7758;2752-3785
75506,R,5533-5605;8059-9245
75507,L,6401-4143;8552-5919;8899-1943;8223-3201;768-3553;5402-1959;5197-4110;7670-8138;3963-1225
75508,R,3186-8842;9599-6287
75509,C,7806-8309;27
75510,R,7809-7309;7917-4444
75511,L,7138-113;1512-5922;7962-7163
75512,R,2914-7928;9362-6214
75513,L,4928-2596;7093-973;3378-5686;380-2527;4456-8366;2993-5628
75514,R,9106-4636;1044-7359
75515,C,1583-1378;55
75516,L,2687-1291;731-3514;8630-5446;4019-1485;7652-4498;9857-2888;8225-5914;1470-2524;9393-1831
75517,R,5397-9576;3301-3598
75518,L,553-2911;8331-411;9079-1545;3458-1944
75519,C,195-1060;71
75520,L,24-3857;6091-3120;9685-1735;4323-3168;1155-1267;2985-767;234-5001;5956-2022;8747-2261
75521,R,9402-3157;5844-223
75522,L,7833-7750;2567-969;6590-679;3318-2686
75523,R,4990-7217;3166-5538
75524,R,3478-6534;486-7644
75525,L,244-295;6345-5689;9634-7758;9786-1244;654-2990;1844-4930
75526,R,6122-7119;146-6270
75527,R,3393-1956;4093-3278
75528,L,1856-5040;7569-9068;8509-874;4941-7624;4047-83;2945-3778;1068-1631;4891-406
75529,R,8516-3593;1597-5003
75530,R,7386-6753;3965-7976
75531,L,4212-2560;2101-6762;3877-6461;8678-3568;6122-7969;5747-6491;8029-4286;9817-8656;3461-9559;3191-8307
75532,L,6114-7221;5090-9693;5747-6036;894-5756;1391-5178
75533,C,2329-8632;18
75534,L,2903-4847;3791-5593
75535,L,2191-2242;2989-7676;5087-637;2894-1029;4419-2648;7051-3978
75536,L,2880-4211;4424-6301;8131-5481;5424-7760;7119-3703;3036-6142;5966-2582;2488-5552
75537,L,9820-6484;9626-6071;1106-1777
75538,L,7044-9145;7459-4363;5957-1887;6187-2510;35-4740;8379-7326;9746-3289;5631-3589;8888-4811
75539,R,1680-4617;7787-6790
75540,L,2979-3645;9314-8845
75541,R,8125-9171;5869-1861
75542,C,6012-4017;60
75543,C,5187-4862;48
75544,C,3033-4734;100
75545,R,8033-5215;6948-4643
75546,R,3709-9084;5234-8986
75547,L,1234-4084;3207-8582;6293-4786;4429-8575;2586-397;3043-2020
75548,R,7400-1209;1774-7919
75549,L,9367-6470;5914-4479;2586-1371;7154-3068;4171-3272
75550,C,6221-7723;81
75551,C,1264-9543;18
75552,R,5230-9684;5378-6109
75553,R,3146-946;3193-8880
75554,C,9809-188;72
75555,C,2952-3928;64
75556,C,3310-8703;16
75557,R,7911-5596;2884-1214
75558,L,5733-3165;8734-8263;389-4786;8020-758;6802-2522;8429-1650;4691-7451
75559,C,9261-9377;34
75560,R,6030-1872;749-5764
75561,C,9816-8913;84
75562,C,2553-8658;35
75563,L,1159-2655;3798-1825;7932-4893;8426-261;7996-6048;3189-8595;494-1802
75564,C,6364-6761;53
75565,C,6291-164;70
75566,C,2774-305;28
75567,L,1550-3525;6377-7529;6477-7667;5609-7782
75568,C,6435-7897;22
75569,L,6596-4432;8692-9971;6033-4377;6641-272;8330-2507;1397-418;7573-1010;8724-2640;5705-3686
75570,C,2591-554;51
75571,R,7624-1801;687-2640
75572,C,8472-8996;62
75573,L,163-8353;6355-5710;1484-9829;1919-2082
75574,L,9577-2473;9672-8537;6516-5403;9750-4859;434-1936;5965-8739;1852-5993
75575,R,366-3666;6687-4031
75576,C,6999-4391;75
75577,C,2640-428;90
75578,L,7468-9130;1803-9961;8635-868;7664-8858;6983-1504
75579,L,5155-3094;9745-9384;6934-5273;9168-2101;4842-5524;7069-8451;1967-7927;5966-2818;3420-280
75580,L,7149-5791
75581,L,7470-2970;2991-1834;8017-911
75582,L,1698-2996;3177-1109;1401-674;4452-5577;5888-6508;8242-5494;229-2218;2433-7813
75583,L,1188-5835;939-2822;5690-2614;9727-1252;5227-3364;9715-3955;5144-1520;2138-3260
75584,C,8648-9552;28
75585,L,9332-9981;7821-6564
75586,R,7921-9177;5431-9319
75587,C,5047-8378;34
75588,R,8847-1784;3668-3373
75589,C,2063-325;31
75590,C,4540-1273;49
75591,R,853-4993;6232-9452
